id,url,brand,discovered,confidence_level,ip,domain,sld,registrar,registration_date
PEDAS-22a2e84614e1,http://gpq8-ufwn.***.my.id/,WhatsApp,3/28/2024 21:39,100,,***.my.id,my.id,PT Registrasi Neva Angkasa,5/2/2026
PEDAS-58ce4e6f02b2,http://coda4paymn30zqxlj3.****.biz.id/,Coda Payments,3/14/2024 2:04,100,172.67.177.102,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-c00c5773f606,**************.go.id,-,3/26/2024 0:00,100,175.106.17.99,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,11/24/2007
PEDAS-2b8e341da2c4,https://*************.go.id/index.php/component/k2/item/1-make-that-idea-your-life?start=467990,-,8/3/2024 16:53,100,45.126.43.11,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/24/2011
PEDAS-c6bbbf5adea3,**********.id,,8/2/2024 4:00,100,,**********.id,id,PT Jagat Informasi Solusi (int),1/6/2026
PEDAS-e029ae7adb83,https://disketapang.********.go.id/api/?cocain=JP+POLA+SLOT,judi online,8/6/2024 0:23,100,36.64.61.158,********.go.id,go.id,Kementerian Komunikasi dan Informatika,1/17/2006
PEDAS-7e01e0e4b578,https://ditlantas.jateng.*****.go.id/olui2.fs/benefits.ml.com,-,3/4/2024 12:24,100,120.29.231.201,*****.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-049b6497ce4b,https://siakad.**************.sch.id/data-peserta/?maenbg=188domino,-,7/16/2024 1:56,100,103.28.53.179,**************.sch.id,sch.id,PT Cloud Hosting Indonesia,7/14/2021
PEDAS-09b883b18135,https://dkp.*************.go.id/,-,8/3/2024 14:08,100,27.124.86.252,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/15/2010
PEDAS-12b668f8b3f3,https://*************.go.id/pengambilan-sumpah-jabatan-dan-pelantikan-wakil-ketua-pengadilan-agama-muara-labuh-bapak-syahrullah-s-h-i-m-h/,-,8/3/2024 15:27,100,185.184.68.130,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/3/2012
PEDAS-f26187305841,https://sipp.***************.go.id/list_jadwal_sidang,-,8/4/2024 23:45,100,172.96.191.125,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,9/2/2013
PEDAS-1ca3b3460d10,https://******************.go.id/?p=8577,judi online,8/5/2024 15:01,100,154.29.78.27,******************.go.id,go.id,Kementerian Komunikasi dan Informatika,1/25/2010
PEDAS-08b8b56e9e1f,https://sisumakerpublik.********************.go.id/public/svg/?google=ligabet88,-,8/4/2024 6:20,100,103.113.3.225,********************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/28/2009
PEDAS-c0273a19dfa3,https://bappeda.**********.go.id/e-koor/storage/nenen/?listing=WEB+SLOT+PALING+GACOR,-,8/4/2024 16:01,100,103.170.105.197,**********.go.id,go.id,Kementerian Komunikasi dan Informatika,1/13/2012
PEDAS-adf9a424418b,https://bkppd.********.go.id/index.php/info/berita/66-seleksi-jptp-tahun-2023,-,8/3/2024 6:57,100,192.124.249.111,********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-6c7901a4a620,https://*********.go.id/spt2024/?terbang=judi+casino,-,8/4/2024 0:11,100,153.92.9.38,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/6/2009
PEDAS-001da05a8dda,http://*********.go.id/website/?link=NAGA%20GACOR%20SITE,judi online,8/6/2024 7:56,100,156.67.209.110,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,3/1/2013
PEDAS-7f20076847f4,*************.go.id,,2/16/2024 0:00,100,103.146.245.215,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/9/2007
PEDAS-af55c5c75b63,https://mail.************.go.id/tentang-pengadilan/sistem-pengelolaan-pengadilan/rencana-strategis/102-layanan-publik/layanan-informasi-perkara/2730-panggilan-ghaib-2022-pa-pekanbaru,-,8/3/2024 15:58,100,185.184.68.130,************.go.id,go.id,Kementerian Komunikasi dan Informatika,4/12/2013
PEDAS-ae497ff77218,https://www.***********.go.id/website/index.php?start=300,-,8/3/2024 23:49,100,154.41.249.178,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,8/24/2012
PEDAS-205166f5b220,https://*************.go.id/Raja/?link=POLA77SLOT+SERVER+KAMBOJA,-,8/4/2024 0:28,100,,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,6/4/2009
PEDAS-48633dc2b330,https://rsud.*************.go.id/armani/,judi online,8/5/2024 14:21,100,172.67.157.124,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/8/2010
PEDAS-01cecc93d612,https://pojokpajak.***************.go.id/forum/HrRk7hsvvtN70qcr6DKfct2RC9vC3P,-,8/4/2024 10:56,100,153.92.13.211,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,1/4/2007
PEDAS-7aa1f9da641f,http://pemblokiranakung5fwgpa.****.biz.id/login/,"Facebook, Inc.",3/27/2024 15:42,100,104.21.43.87,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-dbe371294f00,http://codaapaymn-lvib3bk.****.biz.id/vhsfhqpdhdsih6/free-fire/,Coda Payments,3/18/2024 17:00,100,104.21.43.87,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-0268a6f4d35f,https://s.***.ac.id/golink,,2/18/2024 19:55,100,36.50.222.5,***.ac.id,ac.id,PT Digital Registra Indonesia,3/15/1999
PEDAS-d8968dff1d2e,https://baak.*********.ac.id/wp-content/fonts/?toko=JUDI%20SLOT%20ONLINE%20LAPAK%20PUSAT,-,8/4/2024 0:16,100,103.6.54.130,*********.ac.id,ac.id,PT Digital Registra Indonesia,10/3/2016
PEDAS-14cb9d8eac50,https://**********.id/,-,8/4/2024 19:52,100,172.67.220.197,**********.id,id,PT Jagat Informasi Solusi (int),12/29/2025
PEDAS-b48912f30176,http://***.my.id/ru,Tencent,3/5/2024 15:47,100,172.67.183.167,***.my.id,my.id,PT JC Indonesia,6/22/2025
PEDAS-29d695ed0889,https://www.**********.id/,judi online,8/5/2024 11:26,100,172.67.158.173,**********.id,id,PT Jagoan Hosting Indonesia,5/26/2026
PEDAS-4a00b4ce4250,https://id.***********.go.id/2019/11/20/wilayah-yuridiksi-pengadilan-negeri-sangatta/,judi online,8/6/2024 9:37,100,103.7.226.171,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/26/2010
PEDAS-81045533f17e,http://perpus-ft.***.ac.id/index.php?p=show_detail&id=681,-,8/3/2024 3:37,100,139.99.90.119,***.ac.id,ac.id,PT JC Indonesia,11/23/2012
PEDAS-01bb3dc61136,https://s.***.ac.id/a0q,,4/29/2022 0:00,100,,***.ac.id,ac.id,PT Digital Registra Indonesia,3/15/1999
PEDAS-fe4a8aa1646e,https://trck.*****.id/f/a/sS5ccwwsIDx0fyskHFX2XQ~~/AARkcAA~/RgRodN_7P0QUaHR0cHM6Ly9rdW5kc2Vydi5kZS9XA3NwY0IKZpL7WpJmJnpK5VIebW9ydGFkaGFjaG91Y2hlbmUxMTFAZ21haWwuY29tWAQAAAAA,SwissPass,7/13/2024 18:43,100,18.138.66.176,*****.id,id,PT Aksara Data Digital,10/10/2018
PEDAS-ec41421efc12,http://www.pangkalpinang.************.go.id/.well-known/pki-validation/PDN/code/?games=mio88.com+situs+judi+casino+online+bandar+taruhan+bola+online,judi online,8/5/2024 15:29,100,45.64.98.218,************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-938ab407c71a,https://sib.jadwal.***************.go.id/s-thailand/?seloto=judi+online+resmi,-,8/3/2024 14:56,100,103.16.198.154,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,11/8/2010
PEDAS-0e1032a9d432,https://****************.go.id/slotmaxwins1986/?shop=slot-real-wajib-maxwin,-,8/3/2024 12:12,100,109.123.235.48,****************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/9/2010
PEDAS-2a5e8f981492,https://jurnalham.*********.go.id/help/sekai/?gami=188max,-,7/16/2024 1:57,100,103.134.55.23,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-d86aa86733ef,https://************.id/,-,7/3/2024 2:14,100,172.96.191.69,************.id,id,PT Jagat Informasi Solusi (int),6/23/2024
PEDAS-09c066da7120,https://opendata.*********.go.id/store/situs-judi-slot-online-resmi/,judi online,8/6/2024 1:05,100,103.231.202.196,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,8/30/2007
PEDAS-ba6848512c99,https://mediafire.*****.my.id/user/669ddceda3a1d/,-,7/22/2024 7:22,100,,*****.my.id,my.id,PT Digital Registra Indonesia,9/3/2025
PEDAS-485009b3cdef,https://dpmptsp.*********.go.id/petapotensi/database/stores/?slot=jpwin88+link+alternatif,judi online,8/5/2024 20:41,100,103.162.68.84,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/11/2009
PEDAS-c5fce0a53a2e,https://bantuan-customer-dana-indonesiia.**************.my.id/,DANA,5/29/2024 5:50,100,,**************.my.id,my.id,PT Registrasi Nama Domain,11/2/2025
PEDAS-05abae8839ed,https://*******.id/wellsffgo,,1/6/2024 1:17,100,216.239.36.21,*******.id,id,PT Jagat Informasi Solusi (int),4/26/2021
PEDAS-deeb3c691964,https://********.id/author/info/page/5/,judi online,8/6/2024 6:58,100,52.15.193.249,********.id,id,PT Jagat Informasi Solusi (int),9/16/2025
PEDAS-037750844992,http://cindogo.************.go.id/assets/httdoc/?running=LINK%20MAIN%20JUDI%20BOLA,-,8/3/2024 3:37,100,103.161.108.32,************.go.id,go.id,Kementerian Komunikasi dan Informatika,12/18/2007
PEDAS-24e797bea3f8,https://***.ponpes.id/?link=slot-gacor-untuk-pemula,-,8/2/2024 23:10,100,157.245.192.142,***.ponpes.id,ponpes.id,PT Registrasi Neva Angkasa,6/5/2024
PEDAS-875dd39b1f2a,https://sikop.************.go.id/assets/dist/site/bb/?daftar=RTP+ANAKMAS88,judi online,8/6/2024 10:52,100,103.225.242.159,************.go.id,go.id,Kementerian Komunikasi dan Informatika,4/26/2013
PEDAS-baf48832e16c,https://sisumakerpublik.********************.go.id/public/svg/?google=betslot777,-,8/4/2024 6:14,100,103.113.3.225,********************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/28/2009
PEDAS-e27efaf27eda,https://puskesmas-masaran1.*********.go.id/img/xgacor/?cuanbos=CHEAT%20GACOR,-,8/4/2024 3:32,100,103.172.109.10,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/15/2006
PEDAS-282cf62f98da,https://e-monevpupr.*********.go.id/.well-known/acme-challenge/?panel=sba99-slot,-,8/4/2024 13:56,100,103.148.45.194,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/27/2006
PEDAS-351c3629e848,http://web.organisasi.**************.go.id/link/?web=situs%20judi%20online%20luar%20negeri,-,8/2/2024 23:24,100,103.146.203.123,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-72a6ad1cb416,https://kesbangpol.********.go.id/-/?uhuy=bonanza188,judi online,8/5/2024 15:57,100,103.152.37.117,********.go.id,go.id,Kementerian Komunikasi dan Informatika,8/14/2007
PEDAS-bc2644f9f8b3,https://***************.go.id/berita/berita-terkini/2-uncategorised/909-rapat-bulanan-pengadilan-tinggi-palangkaraya-ub-mei-2024,judi online,8/6/2024 11:28,100,103.102.0.117,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/17/2012
PEDAS-22773fe9545e,https://*************.ponpes.id/AKUN-SLOT-TERPERCAYA-DAN-GACOR-10/index.html,-,8/2/2024 9:52,100,216.239.34.21,*************.ponpes.id,ponpes.id,PT Digital Registra Indonesia,4/23/2021
PEDAS-6fc6b9712023,*******.id,,8/2/2024 4:00,100,162.213.255.5,*******.id,id,PT Jagat Informasi Solusi (int),7/12/2021
PEDAS-414684f03be4,http://kepahiangkab.*******.go.id/struktur-organisasi-ppid,-,8/4/2024 8:45,100,103.249.227.160,*******.go.id,go.id,Kementerian Komunikasi dan Informatika,11/25/2008
PEDAS-455ec3678988,https://*******.id/DO.html,DHL,6/13/2022 17:38,100,103.5.50.24,*******.id,id,PT Cyberindo Aditama,10/15/2019
PEDAS-12cf94cf97bd,http://cindogo.************.go.id/assets/httdoc/?running=JUDI%20SLOT%20TRIOFUS,-,8/3/2024 3:32,100,103.161.108.32,************.go.id,go.id,Kementerian Komunikasi dan Informatika,12/18/2007
PEDAS-6742c3621885,https://e-ktp.***************.go.id/load/?site=judi%20slot%20online%20deposit%20ovo,-,8/4/2024 17:19,100,103.58.102.40,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/8/2012
PEDAS-8cf1e9d649cc,https://*********.id/products/maxwin/urls.php?temp=74468846139,,3/20/2024 19:16,100,103.134.153.80,*********.id,id,PT Aksara Data Digital,11/17/2016
PEDAS-eb83d778beca,https://***.id/lelang/category/website?sortby=tinggi&page=108,-,8/2/2024 14:16,100,104.21.39.88,***.id,id,PT Digital Registra Indonesia,6/13/2014
PEDAS-331676900166,http://*************.id,,3/24/2024 6:53,100,104.21.2.43,*************.id,id,PT Jagat Informasi Solusi (int),3/16/2024
PEDAS-51aa7c92c950,https://baitulmal.************.go.id/?MENYALAABANGKUH=link+pay4d,judi online,8/5/2024 10:00,100,123.108.101.18,************.go.id,go.id,Kementerian Komunikasi dan Informatika,3/5/2008
PEDAS-39d76ddf6023,https://************.id/killbot/saymon.php?pc=1 ,paypal,9/9/2020 8:17,50,192.64.113.199,************.id,id,PT Jagat Informasi Solusi (int),9/10/2022
PEDAS-b4ed0c7d02eb,*************.id,,8/2/2024 4:00,100,,*************.id,id,PT Jagat Informasi Solusi (int),4/11/2025
PEDAS-7325b0498fc0,https://help925685.*********.biz.id/comunitystandards/checkpoint.php?section_id=13-HowToContactMeta,"Facebook, Inc.",4/29/2024 1:51,100,,*********.biz.id,biz.id,PT Registrasi Nama Domain,11/30/2025
PEDAS-b1a7c2f9f2f7,https://dpmptsp.*********.go.id/app/src/maintenance/?situs=judi+garuda999,judi online,8/5/2024 20:35,100,103.162.68.84,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/11/2009
PEDAS-52fb7c357b00,https://***********.desa.id/?shop=slot-tergacor-2024-situs-judi-slot-online-uang-asli,-,8/2/2024 13:29,100,84.247.151.111,***********.desa.id,desa.id,Kementerian Komunikasi dan Informatika,9/4/2020
PEDAS-6f105e4f733a,https://puskesmas-masaran1.*********.go.id/img/xgacor/?cuanbos=SLOT%20DEPO%2010,-,8/4/2024 3:37,100,103.172.109.10,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/15/2006
PEDAS-7925a2b42adc,https://mbkm.*********.ac.id/wp-includes/sthai/,-,7/22/2024 2:12,100,153.92.9.211,*********.ac.id,ac.id,PT Core Mediatech,3/5/2010
PEDAS-6874c12c3e17,http://***.my.id/f,Facebook,5/10/2024 8:38,100,,***.my.id,my.id,PT JC Indonesia,6/22/2025
PEDAS-eff5fba3b67f,***********.id,,8/2/2024 4:00,100,35.213.148.192,***********.id,id,PT Jagat Informasi Solusi (int),6/5/2026
PEDAS-a246975b07b3,https://login-web.*****.id/wordpress/BRI/3/brimo.html#0090,Bank BRI,8/10/2023 14:11,100,103.123.62.41,*****.id,id,PT Cloud Hosting Indonesia,3/4/2019
PEDAS-4159f74e9e0a,https://bosku123.waykanan.***.net.id/,-,8/1/2024 10:05,100,103.140.189.47,***.net.id,net.id,PANDI Registrar Net ID,6/17/2019
PEDAS-3013f59167bf,http://cindogo.************.go.id/assets/httdoc/?running=BANDAR%20JUDI%20TOTO,-,8/3/2024 3:40,100,103.161.108.32,************.go.id,go.id,Kementerian Komunikasi dan Informatika,12/18/2007
PEDAS-0dfe6537f0e1,https://mmc.*******.go.id/berita/60,-,8/3/2024 8:10,100,103.100.27.106,*******.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-8c879f90579c,https://***************.sch.id/js/?products=DEWANAGA77,-,7/10/2024 6:46,100,156.67.213.213,***************.sch.id,sch.id,PT JC Indonesia,12/14/2020
PEDAS-5b1ff358da78,http://************.id/,-,8/4/2024 19:31,100,172.67.188.37,************.id,id,PT Jagat Informasi Solusi (int),7/27/2025
PEDAS-875211d6d42e,https://disbudpar.********.go.id/tag/kebudayaan-aceh/page/3/,-,8/3/2024 0:41,100,123.108.101.18,********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/5/2008
PEDAS-10c642ccedc5,https://prokopim.*******.go.id/venue/kantor-dinas-pertanian-dan-ketahanan-pangan/,-,8/3/2024 2:48,100,103.253.213.49,*******.go.id,go.id,Kementerian Komunikasi dan Informatika,4/28/2006
PEDAS-ece0d54ca44f,https://sisumakerpublik.********************.go.id/public/svg/?google=rajaslot138,-,8/4/2024 6:11,100,103.113.3.225,********************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/28/2009
PEDAS-e0fe9cca186c,https://bkpp.**************.go.id/pengumuman/view/Pengumuman-Hasil-Asesmen-Seleksi-Terbuka-JPT-Pratama-Pemerintah-Kabupaten-Labuhanbatu-Tahun-2023-Oktober,-,8/3/2024 12:50,100,172.67.189.146,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,6/22/2011
PEDAS-8b8c3375ca07,https://disketapang.********.go.id/api/?cocain=GAMBAR+SLOT+MAHJONG,judi online,8/6/2024 0:27,100,36.64.61.158,********.go.id,go.id,Kementerian Komunikasi dan Informatika,1/17/2006
PEDAS-f2d42a4dec17,https://panitera.***********.go.id/cuaks/?cr2=melodi99,judi online,8/5/2024 21:14,100,103.251.44.248,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,2/25/2009
PEDAS-ba912e990605,https://*********.id/assets/?usdt=JUDI+LUDO+ONLINE,-,8/2/2024 9:15,100,199.85.210.212,*********.id,id,PT Perdana Citra Komputer Indonesia (DACENI),9/30/2021
PEDAS-9b2c94b2bf6c,http://freespiinetr2vlukhu.****.biz.id/,Garena,1/17/2024 22:41,100,172.67.177.102,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-3dd8855d3a3d,https://e-monevpupr.*********.go.id/.well-known/acme-challenge/?panel=nusantara88-slot,-,8/4/2024 13:52,100,103.148.45.194,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/27/2006
PEDAS-860debe7e07f,http://fresp17mrzf9dj.****.biz.id/,Garena,2/13/2024 22:46,100,104.21.43.87,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-b1c21a294def,*****.co.id,,3/7/2024 0:00,100,18.143.244.144,*****.co.id,co.id,PT Digital Registra Indonesia,10/16/2012
PEDAS-e1d2f3a0a49b,https://sipp.*********.go.id/database/?link=BOCORAN+SITUS+SLOT+GACOR+HARI+INI,-,8/4/2024 22:08,100,109.106.253.6,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,6/1/2012
PEDAS-d310d57eb90f,https://www.apple.**********.id/find/?apple=ea679,Apple ID,3/31/2020 11:51,100,188.120.234.251,**********.id,id,PT Media Cloud Indonesia,8/5/2026
PEDAS-d277165ab2c3,http://***********.my.id,,2/24/2024 4:52,100,104.21.45.163,***********.my.id,my.id,PT Registrasi Nama Domain,5/7/2022
PEDAS-f3b8d9b6ecb9,http://web.organisasi.**************.go.id/link/?web=situs%20slot%20gacor%20maxwin,-,8/3/2024 10:33,100,103.146.203.123,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-c40af7d5d95d,https://disparpora.**************.go.id/?cuan=GAME-SLOT-GACOR-MALAM-INI,judi online,8/5/2024 9:16,100,103.179.89.100,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/14/2008
PEDAS-f1eb984270b2,https://www.***********.go.id/website/index.php/layanan-publik/pengumuman/informasi-tilang,-,8/3/2024 23:47,100,191.96.144.150,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,8/24/2012
PEDAS-e00bbe1138ad,https://***************.go.id/2-uncategorised/846-pengantar-alih-tugas-bapak-maurid-sinaga-s-h-m-hum-dan-ibu-siti-jamzanah-s-h-m-h,judi online,8/6/2024 11:19,100,103.102.0.117,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/17/2012
PEDAS-59b8051371a6,https://layanan-costumer-dana-indonesia-official.******.biz.id/,DANA,5/22/2024 17:07,100,,******.biz.id,biz.id,PT Registrasi Nama Domain,6/24/2025
PEDAS-de73ef915911,https://*********.web.id/,Other,2/17/2024 0:31,100,150.107.251.10,*********.web.id,web.id,PT Core Mediatech,12/31/2014
PEDAS-00cf1a944fe4,http://perpus-ft.***.ac.id/index.php?p=show_detail&id=506,-,8/3/2024 3:17,100,139.99.90.119,***.ac.id,ac.id,PT JC Indonesia,11/23/2012
PEDAS-af9eeb40c838,https://******.id/,judi online,8/6/2024 3:53,100,104.21.82.254,******.id,id,PT Jagoan Hosting Indonesia,5/21/2026
PEDAS-67b74cf72d53,https://login.******.id/,Apple,2/8/2021 11:52,90,95.46.114.70,******.id,id,PT Digital Registra Indonesia,3/1/2022
PEDAS-0e1a7af56fd7,https://www.*************.my.id/free-fire/,,9/10/2021 14:00,100,,*************.my.id,my.id,PT JC Indonesia,8/4/2026
PEDAS-72488d778f00,https://pps.*****.ac.id/wp-content/plis/naik/slot/?gacor=JUDI%20ONLINE%20THAILAND,-,8/1/2024 22:59,100,156.67.212.237,*****.ac.id,ac.id,PT Digital Registra Indonesia,1/19/2023
PEDAS-daa04fd01508,https://sipp.*********.go.id/database/?link=situs+akun+slot+gacor,-,8/4/2024 22:15,100,109.106.253.6,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,6/1/2012
PEDAS-4ed3b71cf254,https://mail.learning.********.id/DHL/36786ee4eca1de45a07234300b16a2f0/index.php?email=,DHL,5/18/2021 1:18,90,103.10.120.75,********.id,id,PT Digital Registra Indonesia,8/27/2019
PEDAS-cabe67c59a00,https://baak.*********.ac.id/wp-content/php/?maxwin68=JUDI%20SLOT%20ONLINE,-,8/4/2024 0:15,100,103.6.54.130,*********.ac.id,ac.id,PT Digital Registra Indonesia,10/3/2016
PEDAS-e9b44cebaa5b,https://admin.*************.co.id/uploads/757899490/fbck.php/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm,Facebook,4/23/2024 12:39,100,203.175.9.149,*************.co.id,co.id,PT Digital Registra Indonesia,7/14/2021
PEDAS-7397d884f8b3,https://*************.ponpes.id/SITUS-SLOT-BANK-CIMB-GAMPANG-MENANG-8/index.html,-,8/2/2024 9:53,100,216.239.38.21,*************.ponpes.id,ponpes.id,PT Digital Registra Indonesia,4/23/2021
PEDAS-bf683e2cc454,http://perpus.**********.ac.id/perpusbhm/repository,-,7/24/2024 16:32,100,31.220.110.243,**********.ac.id,ac.id,PT Digital Registra Indonesia,7/13/2017
PEDAS-4bfaad6d0acc,https://www.******.co.id/professionals/online-shop-in-jakarta-yakarta-indonesia,-,8/3/2024 1:55,100,52.213.231.240,******.co.id,co.id,PT Jagat Informasi Solusi (int),2/25/2016
PEDAS-5b1295178644,http://**********.id,,2/26/2024 14:05,100,104.21.72.151,**********.id,id,PT Jagat Informasi Solusi (int),4/11/2025
PEDAS-e456cc0b821d,http://cindogo.************.go.id/assets/httdoc/?running=SITUS%20JUDI%20TERPERCAYA,-,8/3/2024 3:33,100,103.161.108.32,************.go.id,go.id,Kementerian Komunikasi dan Informatika,12/18/2007
PEDAS-ca6f4d7e7b5c,http://lastuntas.*********.go.id/lastuntas/page/?sg=games+judi+slot+online,-,8/4/2024 6:28,100,128.199.203.75,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,8/11/2007
PEDAS-01422959de8a,https://tx-dna-log-idx-com.**************.my.id/,DANA,6/20/2024 8:05,100,,**************.my.id,my.id,PT Registrasi Nama Domain,7/4/2026
PEDAS-d1e8124c1f94,https://bappeda.**********.go.id/e-koor/storage/nenen/?listing=WEB+SLOT+TERPERCAYA,-,8/4/2024 16:06,100,103.170.105.197,**********.go.id,go.id,Kementerian Komunikasi dan Informatika,1/13/2012
PEDAS-e7dea6a34dea,http://diri.******.biz.id/,Tencent,7/5/2024 20:43,100,172.67.180.182,******.biz.id,biz.id,PT Digital Registra Indonesia,6/26/2026
PEDAS-e4786731dc5d,https://rsud.************.go.id/admin/?search=situs-sbo,-,8/4/2024 11:01,100,104.21.59.224,************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/14/2008
PEDAS-6a303235b97d,http://perpustakaan.****.ac.id/repository,,7/7/2024 1:01,100,45.13.133.52,****.ac.id,ac.id,PT Core Mediatech,6/29/2009
PEDAS-d231619584a1,http://*****.biz.id/mdst/1/,,8/5/2024 0:49,100,103.58.102.54,*****.biz.id,biz.id,PT Biznet Gio Nusantara,7/14/2024
PEDAS-e7e3bc30073c,https://www.**********.co.id/job-search/custom-slot-machine-app/,-,8/2/2024 13:14,100,54.159.176.138,**********.co.id,co.id,PT Jagat Informasi Solusi (int),7/14/2010
PEDAS-ceaf4153f20a,https://pedang-fun.*************.my.id/,Telegram,3/20/2024 7:07,100,,*************.my.id,my.id,PT Digital Registra Indonesia,7/27/2026
PEDAS-b1e3e91364b1,http://www.data.********.go.id/uk_UA/user/ligaciputra,-,8/3/2024 6:47,100,192.124.249.111,********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-0cc07dc32c01,http://buka-blokir-danaa.******.my.id/,DANA,4/27/2024 11:27,100,,******.my.id,my.id,PT Jagoan Hosting Indonesia,2/14/2026
PEDAS-80f2ee74b0ff,https://*********.go.id/spt2024/?terbang=judi+slot+pakai+dana,-,8/4/2024 0:08,100,153.92.9.38,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/6/2009
PEDAS-5f72a523b5c6,http://fairplans.**********.go.id/images/?gamez=LINK%20GAMPANG%20MAXWIN,-,8/2/2024 14:53,100,103.148.195.73,**********.go.id,go.id,Kementerian Komunikasi dan Informatika,7/20/2008
PEDAS-e033c5441912,https://sipp.***********.go.id/data/docs/temp/?infus=slot878,-,8/3/2024 16:34,100,103.55.39.38,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/2/2009
PEDAS-2bc4748b0650,https://kominfo.*************.go.id/lokasi/anemia/?flight=mpo99,judi online,8/5/2024 22:36,100,103.55.39.178,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/3/2013
PEDAS-132d2184c71f,https://******.my.id/Martin/,Tencent,5/9/2024 1:01,100,172.67.223.239,******.my.id,my.id,PT Registrasi Neva Angkasa,6/7/2025
PEDAS-a5e278f10d23,http://pemblokiranakunxgh5baq.****.biz.id/login/,"Facebook, Inc.",2/13/2024 22:46,100,104.21.43.87,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-3a1ea9b78ef6,http://fairplans.**********.go.id/images/?gamez=SLOT%20OLYMPUS%20GACOR%20HARI%20INI,-,8/2/2024 14:46,100,103.148.195.73,**********.go.id,go.id,Kementerian Komunikasi dan Informatika,7/20/2008
PEDAS-fe3dbd99f1ba,https://dkupp.***********.go.id/wp-content/uploads/2024/lalisa/?pdns=maxwin%20pakar77,-,8/4/2024 2:54,100,103.79.244.89,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,7/21/2006
PEDAS-46456d0a48d8,https://disdik.********.go.id/wp-content/upgrade/-/?usdt=bola363,-,8/4/2024 9:09,100,103.81.246.11,********.go.id,go.id,Kementerian Komunikasi dan Informatika,11/4/2007
