url,brand,discovered,confidence_level,ip,domain,sld,category,registrar,registration_date
http://web.organisasi.**************.go.id/link/?web=situs%20slot%20gacor%20malam%20hari,-,8/3/2024 10:33,100,103.146.203.123,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://sipp.*********.go.id/database/?link=SLOT-CAISHEN-WINS-GACOR,-,8/4/2024 22:10,100,109.106.253.6,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/1/2012
https://support.************.id/,Facebook,2/6/2023 11:33,100,103.168.46.5,************.id,id,phishing,PT Jetcoms Netindo,5/27/2021
https://****.biz.id/mobile/gacor/amp/?pinokio=LEXUSMPO,-,8/1/2024 22:42,100,45.130.231.232,****.biz.id,biz.id,online gambling,PT JC Indonesia,5/18/2026
https://******************.go.id/?page_id=4120,judi online,8/5/2024 15:02,100,154.29.78.27,******************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,1/25/2010
https://***.id/RdAxj9,,10/8/2023 20:52,100,103.226.174.197,***.id,id,phishing,PT JC Indonesia,8/16/2014
https://****.ponpes.id/views/id-gacor/?klutik=SLOT%20DEMO%20GRATIS%20TANPA%20DEPOSIT,-,8/2/2024 5:37,100,103.153.3.24,****.ponpes.id,ponpes.id,online gambling,PT JC Indonesia,8/5/2025
https://*****.id/seiten/gemeldet/2fa.html,facebook,6/6/2022 11:00,90,103.135.212.67,*****.id,id,phishing,PT JC Indonesia,2/1/2018
http://fairplans.**********.go.id/images/?gamez=JUDI%20CASINO%20NIU%20NIU,-,8/2/2024 14:47,100,103.148.195.73,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/20/2008
https://naik.*********.sch.id/public/css/?gas=pagoda168,-,7/3/2024 3:03,100,103.112.245.19,*********.sch.id,sch.id,online gambling,PT Digital Registra Indonesia,10/15/2012
https://bandung.***.go.id/index.php?r=post/read&id=885,-,8/4/2024 20:03,100,103.154.81.154,***.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
http://tracer-study.fisip.*****.ac.id/wp-includes/widgets/nen/Mime/mime.php,Outlook,1/15/2024 9:12,100,103.28.23.171,*****.ac.id,ac.id,phishing,PT Core Mediatech,11/5/2008
https://jz4v.******.ac.id/Server-Thailand/bo177-situs-casino,-,8/3/2024 11:48,100,104.21.4.112,******.ac.id,ac.id,online gambling,PT Jagoan Hosting Indonesia,3/24/2024
*********.id,,8/2/2024 4:00,100,104.21.51.225,*********.id,id,other,PT Jagat Informasi Solusi (int),6/8/2026
***************.id,,8/2/2024 4:00,100,,***************.id,id,other,PT Jagat Informasi Solusi (int),1/6/2026
http://proses-claim-new-member.*********.biz.id/,DANA,6/4/2024 21:16,100,,*********.biz.id,biz.id,phishing,PT Registrasi Nama Domain,6/8/2026
https://*******************.sch.id/assets/cli/?goto=138+SITUS,-,7/11/2024 2:03,100,103.214.112.18,*******************.sch.id,sch.id,online gambling,PT Cloud Hosting Indonesia,6/2/2020
http://fairplans.**********.go.id/images/?gamez=JUDI%20CASINO%20THREE%20FACE,-,8/2/2024 14:47,100,103.148.195.73,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/20/2008
http://puskesmas-masaran1.*********.go.id/img/xgacor/?cuanbos=RTP%20DAN%20POLA%20OLYMPUS,-,8/4/2024 3:36,100,103.172.109.10,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/15/2006
https://www.**********.sch.id/vendor/sgacor/?shining=SITUS%20138%20SLOT,-,7/11/2024 2:00,100,180.235.148.71,**********.sch.id,sch.id,online gambling,PT Digital Registra Indonesia,2/16/2024
https://*******************.id/,-,8/4/2024 10:24,100,104.21.92.23,*******************.id,id,online gambling,PT Jagat Informasi Solusi (int),5/10/2025
http://fairplans.**********.go.id/images/?gamez=SLOT%20DEPOSIT%20QRIS,-,8/2/2024 14:48,100,103.148.195.73,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/20/2008
https://baitulmal.************.go.id/?MENYALAABANGKUH=slot+yg+pakai+dana,judi online,8/5/2024 9:43,100,123.108.101.18,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,3/5/2008
https://puskesmas-masaran1.*********.go.id/img/xgacor/?cuanbos=POLA%20MICROGAMING,-,8/4/2024 3:41,100,103.172.109.10,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/15/2006
https://asa.***********.my.id/,SwissPass,4/26/2024 17:50,100,,***********.my.id,my.id,phishing,PT Digital Registra Indonesia,1/6/2024
http://********.id/js/fedexxfr/c23191c0b2e230dbede98a217a597058/,FedEx,2/20/2020 8:00,90,103.20.184.9,********.id,id,phishing,PT Cloud Hosting Indonesia,5/10/2021
https://dkukm.*********.go.id/vina/?cirebon=SOMASI4D,judi online,8/5/2024 17:18,100,103.115.19.17,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/27/2007
https://*********.sch.id/vendor/?ts=data+hongkong+2024,-,7/24/2024 5:53,100,83.136.216.99,*********.sch.id,sch.id,online gambling,PT Infinys System Indonesia,8/24/2020
https://****************.go.id/slotmaxwins1986/?shop=maxwin-game,-,8/3/2024 12:04,100,109.123.235.48,****************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/9/2010
https://baak.*********.ac.id/wp-content/fonts/?toko=SITUS%20JUDI%20SLOT%20ONLINE,-,8/4/2024 0:12,100,103.6.54.130,*********.ac.id,ac.id,online gambling,PT Digital Registra Indonesia,10/3/2016
https://coda4paymn3f8301u3.****.biz.id/vhsfhqpdhdsih6/free-fire,Coda Payments,3/10/2024 23:00,100,104.21.43.87,****.biz.id,biz.id,phishing,PT JC Indonesia,8/20/2026
https://learning.********.id/DHL/0ff0eabadc060f528f76912ec59b6323/index.php?email=,DHL,5/18/2021 1:03,90,103.10.120.75,********.id,id,phishing,PT Digital Registra Indonesia,8/27/2019
https://****************.go.id/slotmaxwins1986/?shop=pola-gampang-maxwin,-,8/3/2024 12:17,100,109.123.235.48,****************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/9/2010
https://mail.*************.go.id/tentang-pengadilan/2015-05-30-07-57-21/2015-11-26-08-18-37.html?showall=&start=1,judi online,8/6/2024 8:36,100,172.67.201.162,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/28/2009
https://dpmptsp.*********.go.id/petapotensi/database/stores/?slot=selatan88,judi online,8/5/2024 20:40,100,103.162.68.84,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/11/2009
https://jz4v.******.ac.id/Server-Thailand/bo177-situs-casino,-,8/3/2024 11:48,100,104.21.4.112,******.ac.id,ac.id,malware,PT Jagoan Hosting Indonesia,3/24/2024
https://*******.id/soporte/plataforma/identidad/api/v11/account/login/,netflix,6/21/2022 13:06,100,,*******.id,id,phishing,PT Digital Registra Indonesia,4/10/2019
https://sikop.************.go.id/assets/dist/site/bb/?daftar=AUSTRALIAN+GOVERNMENT+RESEARCH+TRAINING+PROGRAM+RTP+SCHOLARSHIPS,judi online,8/6/2024 11:00,100,103.225.242.236,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/26/2013
https://itsm.*******.net.id/saas/storage/?surtitejo=situs+judi+online+terpecaya,-,8/2/2024 4:18,100,119.252.173.75,*******.net.id,net.id,online gambling,PANDI Registrar Net ID,8/30/2001
http://freespiinetrfyqdru5.****.biz.id/spin2024/,Garena,1/19/2024 17:43,100,172.67.177.102,****.biz.id,biz.id,phishing,PT JC Indonesia,8/20/2026
https://sl.**.ac.id/22de,Internal Revenue Service,5/7/2024 17:14,100,192.124.249.128,**.ac.id,ac.id,phishing,PT Cyberindo Aditama,5/26/1995
http://dienakin69.*******.id/,Facebook,7/20/2023 19:50,100,202.73.26.166,*******.id,id,phishing,PT JC Indonesia,8/11/2022
https://www.*****************.id/slot-gacor-anti-lag-review/,-,8/2/2024 9:27,100,84.247.151.20,*****************.id,id,online gambling,PT Web Media Technology Indonesia,2/22/2026
https://sipp.*********.go.id/database/?link=RTP+SLOT+PETIR+388,-,8/4/2024 22:02,100,109.106.253.6,*********.go.id,go.id,online gambling,  KEMENTERIAN KOMUNIKASI DAN INFORMATIKA  ,6/1/2012
https://sikop.************.go.id/assets/dist/site/cc/?daftar=SLOT+GACOR+HARI+INI+SERVER+LUAR+NEGERI,judi online,8/6/2024 10:40,100,103.225.242.236,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/26/2013
https://***************.go.id/index.php?option=com_content&view=article&id=200&Itemid=84,judi online,8/6/2024 11:15,1000,103.102.0.117,***************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/17/2012
https://maha168.poltekkes-ktmse.***.net.id/,-,7/19/2024 8:54,100,103.140.189.47,***.net.id,net.id,online gambling,PANDI Registrar Net ID,6/17/2019
http://www-danaindonesia.******.my.id/,DANA,4/21/2024 11:47,100,104.21.31.70,******.my.id,my.id,phishing,PT Jagoan Hosting Indonesia,2/14/2026
https://kesbangpol.********.go.id/-/?uhuy=gondrong88,judi online,8/5/2024 16:04,100,103.152.37.117,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/14/2007
http://singapore2-porn.***********.my.id/,Telegram,5/30/2024 0:08,100,,***********.my.id,my.id,phishing,PT Web Media Technology Indonesia,5/14/2026
https://disdik.********.go.id/wp-content/upgrade/-/?usdt=shio88,-,8/4/2024 9:06,100,103.81.246.11,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/4/2007
https://32nb.******.ac.id/,-,8/3/2024 11:57,100,172.67.132.5,******.ac.id,ac.id,online gambling,PT Jagoan Hosting Indonesia,3/24/2024
https://disdik.********.go.id/wp-includes/css/depend/?kurirseo=qq888,-,8/4/2024 9:01,100,103.81.246.11,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/4/2007
http://*******.id/wp-includes/SimplePie/HTTP/Siner/Access/log.htm,Chase.com,1/8/2020 10:15,100,118.98.75.67,*******.id,id,phishing,PT Cyberindo Aditama,8/27/2019
https://perpustakaan.*************.go.id/slims/pa-boyolali/index.php?p=show_detail&id=365,judi online,8/6/2024 0:53,100,103.16.79.44,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,2/16/2006
https://silaban.********.ac.id/web/cleared/?products=situs%20judi%20slot%20online%20gampang%20menang%20bonus%20new%20member%20100,-,8/4/2024 11:12,100,172.67.184.4,********.ac.id,ac.id,online gambling,PT Registrasi Nama Domain,3/27/2012
https://www.************.go.id/informasi-pengadilan/937-petunjuk-teknis-juknis-pnbp-badilag/1000,-,8/3/2024 15:51,100,185.184.68.130,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/12/2013
*****.id,,8/2/2024 4:00,100,13.248.252.114,*****.id,id,other,PT Aksara Data Digital,8/29/2024
http://codapaymnt5lyyne.****.biz.id/vhsfhqpdhdsih6,Coda Payments,3/7/2024 19:40,100,104.21.43.87,****.biz.id,biz.id,phishing,PT JC Indonesia,8/20/2026
https://dnaald.*****.my.id/,DANA,6/29/2024 18:20,100,,*****.my.id,my.id,phishing,PT Registrasi Nama Domain,11/27/2025
http://perpus-ft.***.ac.id/index.php?p=show_detail&id=1117,-,8/3/2024 3:28,100,139.99.90.119,***.ac.id,ac.id,online gambling,PT JC Indonesia,11/23/2012
*********.id,,8/2/2024 4:00,100,,*********.id,id,other,PT Jagoan Hosting Indonesia,5/27/2026
https://*********.id/2024/07/05/rtp-gacor-dalam-permainan-slot/,-,8/4/2024 17:13,100,198.54.120.156,*********.id,id,online gambling,PT Jagat Informasi Solusi (int),6/8/2026
https://link.******.go.id/Nsfg2aA?apps_bmo=&https=,,4/15/2024 19:02,100,202.70.136.4,******.go.id,go.id,phishing,Kementerian Komunikasi dan Informatika,3/8/2012
https://codapaymnsiangsd.****.biz.id/,Coda Payments,3/5/2024 8:59,100,104.21.43.87,****.biz.id,biz.id,phishing,PT JC Indonesia,8/20/2026
http://fairplans.**********.go.id/images/?gamez=SLOT%20KREDIVO,-,8/2/2024 14:59,100,103.148.195.73,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/20/2008
https://bappeda.**********.go.id/jasa-marga-jsmr-raup-dana-rp-437-miliar-dari-penjualan-saham-trans-marga-jateng/,-,8/4/2024 14:59,100,103.107.245.255,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/1/2009
https://danaid-giveaway.************.biz.id/,DANA,4/22/2024 14:55,100,104.21.88.176,************.biz.id,biz.id,phishing,PT JC Indonesia,8/22/2025
http://mxbsysvak2sl.***.biz.id/,"Facebook, Inc.",3/3/2024 13:53,100,,***.biz.id,biz.id,phishing,PT Registrasi Neva Angkasa,5/26/2025
https://************.id/yt/broad,British Telecom,11/3/2022 18:14,90,,************.id,id,phishing,PT Digital Registra Indonesia,3/8/2020
https://disdik.********.go.id/wp-content/upgrade/-/?usdt=mpo77,-,8/4/2024 9:04,100,103.81.246.11,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/4/2007
https://*********.go.id/spt2024/?terbang=link+situs+judi+slot+online,-,8/4/2024 0:03,100,153.92.9.38,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/6/2009
http://lib.********.ac.id/repository,,7/21/2024 4:28,100,185.237.144.61,********.ac.id,ac.id,malware,PT Digital Registra Indonesia,5/11/2009
https://baitulmal.************.go.id/?MENYALAABANGKUH=slot+gacor,judi online,8/5/2024 9:43,100,123.108.101.18,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,3/5/2008
https://sipp.*********.go.id/database/?link=NAJP+SLOT,-,8/4/2024 22:16,100,109.106.253.6,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/1/2012
http://*********.go.id/website/?link=DAFTAR%20SITUS%20JUDI%20SLOT%20ONLINE,judi online,8/6/2024 7:51,100,156.67.209.110,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,3/1/2013
https://jdih.*************.go.id/public/assets/jdih/img/category/?products=SITUS+JUDI+ONLINE+LUAR+NEGERI,-,8/3/2024 8:14,100,103.160.161.69,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/31/2006
https://uptdpkm-sukadana.**************.go.id/kayong/?kayong=rtp+pulau+judi,-,8/4/2024 15:15,100,103.225.242.68,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/25/2009
http://www.pangkalpinang.************.go.id/.well-known/pki-validation/PDN/code/?games=judi+online+casino,judi online,8/5/2024 15:22,100,45.64.98.218,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://****************.id/play-gambling-enterprise-ports-online-uk/,-,8/4/2024 10:01,100,104.21.51.243,****************.id,id,online gambling,PT Web Media Technology Indonesia,5/7/2025
http://cznbb.***.co.id/track,,7/23/2024 18:52,100,139.99.94.228,***.co.id,co.id,malware,PT Digital Registra Indonesia,8/23/2014
https://***********.id/,-,7/26/2024 8:06,100,172.67.133.196,***********.id,id,online gambling,PT Cloud Hosting Indonesia,10/3/2025
http://newsslink2398znh.*****.my.id/barux23/,WhatsApp,2/26/2024 2:45,100,,*****.my.id,my.id,phishing,PT JC Indonesia,8/20/2026
https://kejati-maluku.*********.go.id/index.php/2023/04/,judi online,8/5/2024 19:18,100,202.157.188.107,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://sipp.***********.go.id/data/docs/temp/?infus=bukti138,-,8/3/2024 16:39,100,103.55.39.38,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/2/2009
http://baruxx.*****.my.id/x/65f9a424b6b0f/vip/,Facebook,3/21/2024 3:45,100,,*****.my.id,my.id,phishing,PT JC Indonesia,8/20/2026
https://prokopim.*******.go.id/event/pelepasan-ekspor-perdana-perumda-belu-bhakti-ke-timotr-leste/,-,8/3/2024 2:51,100,103.253.213.49,*******.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/28/2006
https://sipp.*****************.go.id/system/core/apk/?ongoogle=nagaslot4d,-,8/3/2024 4:57,100,103.217.209.85,*****************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/9/2009
http://fairplans.**********.go.id/images/?gamez=SITUS%20SLOT%20YANG%20SERING%20MAXWIN,-,8/2/2024 14:34,100,103.148.195.73,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/20/2008
https://kesbangpol.********.go.id/-/?uhuy=tangkas77,judi online,8/5/2024 16:00,100,103.152.37.117,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/14/2007
https://dpmptsp.*********.go.id/petapotensi/database/stores/?slot=naga168+login,judi online,8/5/2024 20:39,100,103.162.68.84,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/11/2009
https://**********.id/?shop=situs-judi-slot-online-gampang-menang-deposit-pulsa-tanpa-potongan-slotmt777,-,8/2/2024 13:55,100,74.50.66.174,**********.id,id,online gambling,PT Jagat Informasi Solusi (int),11/17/2025
https://sib.jadwal.***************.go.id/s-thailand/?seloto=artikel+tentang+judi+slot+online,-,8/3/2024 14:56,100,103.16.198.154,***************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/8/2010
https://sipp.***********.go.id/data/docs/temp/?infus=mpo1771,-,8/3/2024 16:30,100,103.55.39.38,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/2/2009
http://cindogo.************.go.id/assets/httdoc/?running=AKUN%20DEMO%20JUDI%20SLOT,-,8/3/2024 3:32,100,103.161.108.32,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/18/2007
https://*************.go.id/Raja/?link=POLA777+SLOT+SERVER+FILIPINA,-,8/4/2024 0:20,100,194.163.42.25,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/4/2009
https://*******.id/at_tmail#start,AT&T,3/1/2024 12:41,100,216.239.32.21,*******.id,id,phishing,PT Jagat Informasi Solusi (int),4/26/2021
https://sisumakerpublik.********************.go.id/public/svg/?google=hit88,-,8/4/2024 6:06,100,103.113.3.225,********************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/28/2009
https://***************.id/LINK.html,DHL,2/10/2022 14:42,100,104.21.33.104,***************.id,id,phishing,PT Digital Registra Indonesia,5/3/2024
http://follm.***.co.id/track,,7/23/2024 18:59,100,139.99.94.228,***.co.id,co.id,malware,PT Digital Registra Indonesia,8/23/2014
http://*********.id,,8/2/2024 20:45,100,162.0.230.133,*********.id,id,Other,PT Jagat Informasi Solusi (int),10/7/2022
https://gabunggroup.***.my.id/index.php,WhatsApp,3/25/2024 9:30,100,,***.my.id,my.id,phishing,PT Registrasi Neva Angkasa,8/5/2025
http://*********.go.id/website/?link=LINK%20SLOT%20ONLINE%20DEPOSIT%20VIA%20DANA,judi online,8/6/2024 8:02,100,156.67.209.110,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,
https://*********.id/tag/game-slots/,-,8/4/2024 17:13,100,198.54.120.156,*********.id,id,online gambling,PT Jagat Informasi Solusi (int),6/8/2026
https://www.***.go.id/id/umum/23-berita-daerah?detail3=22423&start=25,-,8/4/2024 17:58,100,36.66.195.53,***.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,3/21/2006
https://***************.go.id/tentang-pengadilan/profil-hakim-dan-pegawai/profil-pejabat/fungsional-tertentu,judi online,8/6/2024 11:22,100,103.102.0.117,***************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/17/2012
https://bni-perubahan-tarif.******.biz.id/,DANA,7/26/2024 21:50,100,,******.biz.id,biz.id,phishing,PT Registrasi Nama Domain,6/14/2026
https://aparus.***********.go.id/zgacor/,-,8/3/2024 3:53,100,180.250.158.216,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/1/2009
https://id.***********.go.id/2019/11/22/prosedur-penyampaian-pengaduan/,judi online,8/6/2024 9:39,100,103.7.226.171,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/26/2010
https://newsslink23ancpu.*****.my.id/,WhatsApp,2/21/2024 22:51,100,,*****.my.id,my.id,phishing,  PT JC INDONESIA  ,8/20/2026
https://**********.id/slot-gacor-nada777-tren-baru-dalam-dunia-perjudian-online/,-,8/4/2024 22:18,100,172.67.207.97,**********.id,id,online gambling,PT Jagat Informasi Solusi (int),9/14/2023
********.id,,8/2/2024 4:00,100,,********.id,id,other,PT Jagat Informasi Solusi (int),4/19/2025
https://sipp.*********.go.id/database/?link=agen+slot+gacor,-,8/4/2024 22:09,100,109.106.253.6,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/1/2012
https://**********.id/?shop=pola-mahjong-ways-2-gacor-situs-judi-slot-online-deposit-via-pulsa-10-ribu-tanpa-potongan,-,8/2/2024 13:56,100,74.50.66.174,**********.id,id,online gambling,PT Jagat Informasi Solusi (int),11/17/2025
https://************.ponpes.id/demo/tanya4d/,-,8/2/2024 9:41,100,193.168.194.230,************.ponpes.id,ponpes.id,online gambling,PT Digital Registra Indonesia,4/5/2021
https://bappeda.**********.go.id/e-koor/storage/nenen/?listing=SLOT+GACOR+HARI+INI+TERPERCAYA,-,8/4/2024 16:11,100,103.170.105.197,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,1/13/2012
http://mykasih09.****.my.id/,Generic/Spear Phishing,5/14/2024 3:38,100,103.134.152.4,****.my.id,my.id,phishing,PT JC Indonesia,6/13/2026
http://**************.sch.id/,ing,3/31/2022 10:43,100,,**************.sch.id,sch.id,phishing,PT Cloud Hosting Indonesia,4/27/2025
http://dnna.***********.my.id/,DANA,2/1/2024 7:18,100,,***********.my.id,my.id,phishing,PT Web Media Technology Indonesia,3/1/2026
https://***********.my.id,,10/12/2022 0:00,100,,***********.my.id,my.id,phishing,PT Biznet Gio Nusantara,10/11/2022
https://baitulmal.************.go.id/?MENYALAABANGKUH=slot+deposit+via+pulsa,judi online,8/5/2024 9:49,1000,123.108.101.18,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,3/5/2008
https://bappeda.**********.go.id/bappeda-provinsi-jawa-tengah-diseminasikan-inovasi-rekayasa-teknologi-mesin-penghasil-pakan-ternak-dan-kompos-di-kabupaten-blora/,-,8/4/2024 14:41,100,103.107.245.255,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/1/2009
https://sipp.*********.go.id/database/?link=GAME+SLOT+GACOR+TERPERCAYA,-,8/4/2024 22:11,100,109.106.253.6,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/1/2012
https://simkeuangan.*****.ac.id/?xmin88=moga4d,Google Inc.,5/17/2024 6:09,100,185.237.145.96,*****.ac.id,ac.id,phishing,PT Digital Registra Indonesia,3/14/2019
https://***********.sch.id/wp-includes/Requests/src/Cookie/ionos/app/index.php,Other,6/14/2024 12:39,100,104.21.32.81,***********.sch.id,sch.id,phishing,PT Digital Registra Indonesia,1/24/2019
https://www.sipp311.***********.go.id/?manyao=judi%20online%20live%20casino,-,8/5/2024 5:02,100,103.180.162.165,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/16/2010
https://****************.id/the-finest-choice-of-casino-site-games-in-the-uk/,-,8/4/2024 9:57,100,172.67.192.62,****************.id,id,online gambling,PT Web Media Technology Indonesia,5/7/2025
https://rescue.********.go.id/fonts/murahnih/,-,8/3/2024 2:20,100,,********.go.id,go.id,online gamblingg,Kementerian Komunikasi dan Informatika,5/10/2000
https://newsslink237owww.*****.my.id/barux23/,WhatsApp,2/21/2024 18:40,100,,*****.my.id,my.id,phishing,PT JC Indonesia,8/20/2026
https://lucah2.***********.my.id/,Telegram,5/1/2024 18:54,100,,***********.my.id,my.id,phishing,PT Web Media Technology Indonesia,5/14/2026
https://jsp.****.biz.id/,Generic/Spear Phishing,1/8/2024 2:14,100,,****.biz.id,biz.id,phishing,PT Registrasi Neva Angkasa,4/21/2026
http://slims.**********.ac.id/repository,,7/6/2024 16:25,100,103.52.61.50,**********.ac.id,ac.id,malware,PT Digital Registra Indonesia,11/12/2011
https://sipp.*********.go.id/database/?link=SITUS+TERPERCAYA+DAN+GACOR,-,8/4/2024 22:12,100,109.106.253.6,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/1/2012
https://disdik.********.go.id/wp-content/upgrade/-/?usdt=kakek777,-,8/4/2024 9:08,100,103.81.246.11,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/4/2007
https://fnrobn.******.ac.id/,-,8/3/2024 11:54,100,172.67.132.5,******.ac.id,ac.id,online gambling,PT Jagoan Hosting Indonesia,3/24/2024
https://***.ponpes.id/?link=pola-pola-gacor-slot,-,8/2/2024 23:08,100,157.245.192.142,***.ponpes.id,ponpes.id,online gambling,PT Registrasi Neva Angkasa,6/5/2024
http://coda4paymn36avv3xe.****.biz.id/vhsfhqpdhdsih6,Coda Payments,3/10/2024 22:53,100,104.21.43.87,****.biz.id,biz.id,phishing,PT JC Indonesia,8/20/2026
https://*************.go.id/.well-known/?master=vodkatoto,-,7/30/2024 8:46,100,156.67.212.222,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/31/2018
https://*************.id/rahasia-situs-slot-gacor-terpercaya-yang-harus-diketahui/,-,8/4/2024 22:20,100,172.67.170.138,*************.id,id,online gambling,PT Jagat Informasi Solusi (int),9/14/2023
https://live-steaming-video-call-melayu-luca3.******.my.id/,Telegram,1/6/2024 23:38,100,172.67.141.1,******.my.id,my.id,phishing,PT Web Commerce Communications,10/17/2024
https://***********.desa.id/site/?carigoogle=slot8000,-,7/1/2024 7:29,100,103.146.203.49,***********.desa.id,desa.id,online gambling,Kementerian Komunikasi dan Informatika,2/18/2021
https://********.id/2022/12/,-,8/4/2024 5:09,100,151.80.213.214,********.id,id,online gambling,PT Jagat Informasi Solusi (int),1/6/2026
******.net.id,,4/18/2024 0:00,100,203.128.70.12,******.net.id,net.id,spam,PANDI Registrar Net ID,7/7/2000
https://baak.*********.ac.id/wp-content/fonts/?toko=JUDI%20SLOT%20ONLINE%20DEPOSIT%2010%20RIBU%20QRIS,-,8/4/2024 0:16,100,103.6.54.130,*********.ac.id,ac.id,online gambling,PT Digital Registra Indonesia,10/3/2016
https://bpkad.********.go.id/data/temp/docs/?IGD=sensational88,-,8/4/2024 11:15,100,45.64.96.108,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/17/2006
https://sipp.*****************.go.id/system/core/apk/?ongoogle=raja128,-,8/3/2024 4:59,100,103.217.209.85,*****************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/9/2009
https://mail.************.go.id/layanan-hukum/prosedur-berperkara/pengembalian-sisa-panjar-biaya-perkara,-,8/3/2024 16:03,100,185.184.68.130,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/12/2013
http://mail.pblkoffcc7ms6zlh.***.my.id/,Facebook,3/20/2024 5:31,100,104.21.67.236,***.my.id,my.id,phishing,PT Registrasi Neva Angkasa,5/2/2026
https://wa.*******.id/login,WhatsApp,5/1/2022 18:25,100,103.4.206.94,*******.id,id,phishing,PT JC Indonesia,6/13/2014
https://sib.jadwal.***************.go.id/s-thailand/?seloto=link+judi+online,-,8/3/2024 14:56,100,103.16.198.154,***************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/8/2010
http://bandung.***.go.id/index.php?r=post/read&id=55,-,8/4/2024 19:59,100,103.154.81.154,***.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
